compound label,p value,adjusted p value,FC: POST/PRE
X6.68,0.259018643982134,0.611000143749636,17.114953271028
X6.69,0.185957071537975,0.544760676759805,0.837711487088157
X6.82.2,0.331947796869926,0.666050732386071,1.00209937018894
X6.98,0.885562634820889,0.964309105565824,1.13174320107
X7.01,0.79283068889293,0.921100694913746,0.913090128755365
X7.02,0.665106652555328,0.869545654489168,0.931236740297017
X7.34,0.725415216528674,0.902072616244026,0.932158936923548
X7.35,0.209680176376871,0.560666558572937,0.950797872340426
X7.40,0.276644653720964,0.623536771868455,0.433217993079585
X7.41,0.346123495878785,0.673094919696531,1
X7.42,0.745508991890407,0.904022227576474,1.11338661338661
X7.43,0.625586352335726,0.865964388040289,4.76969537815126
X7.44,0.904784028738956,0.967261223851453,1.07996860355057
X7.55,0.488233856968443,0.78135567072459,0.880653632915086
X7.59,0.0829254846849436,0.409360697780074,1
X7.87,0.670601251193715,0.869545654489168,1.04115133798066
X7.92,0.385970907553425,0.705564652661356,1.03586756591048
X8.09,0.866985419791106,0.957418668258033,0.934771700953337
X8.10,0.807198283025775,0.927838920203681,1.05042455911169
X8.18,0.514957201268776,0.792412912051884,1.04293381037567
X8.23,0.0857235907099302,0.409360697780074,0.900881726968684
X8.30,0.405938866337823,0.725131460408435,1.16558249556475
X8.31,0.961985757427424,0.987368350376815,0.969758354509277
X8.31.1,0.650269350361762,0.868058394118808,0.996272450016943
X8.32,0.172177288709543,0.524716424804125,0.621919917864476
X8.84,0.574512608547901,0.831497412048828,0.20116144018583
X9.01,0.0827270172486871,0.409360697780074,1
X9.31,0.506285506369566,0.791128531731754,0.955758774097874
X9.34,0.0650538786013544,0.400409991831297,0.855080213903743
X9.51,0.959405690274466,0.987368350376815,0.623542175210198
X9.57,0.776110738193371,0.915385404910263,0.748067683308962
X9.57.1,0.401972112394635,0.721606109361805,0.639928698752228
X9.57.2,0.101304152475818,0.430953518302257,1.33093220338983
X9.58,0.37591542202164,0.693477908343001,1.05257539364825
X9.68.1,0.896231683686925,0.964309105565824,0.894297235023042
X9.68.2,0.756765680904806,0.907099047968369,1.0275740215238
X9.68.3,0.973291079984682,0.994861766320622,0.919745222929936
X9.68.4,0.595942778640816,0.84671077955403,0.846153846153846
X9.68.5,0.963286195489576,0.987368350376815,0.870273903545623
X9.69,0.323598170506158,0.657160729593409,1.19569867827947
X9.69.1,0.86354727386708,0.957413664892038,1
X9.69.2,0.454873010503166,0.753423235510908,1.15125495376486
X9.70,0.324239615098475,0.657160729593409,1.14385072094996
X9.70.1,0.987639741867197,0.995001429880905,0.988271432560737
X9.71,0.584954508222313,0.838013030914162,1.36347569955817
X9.73,0.982216262093602,0.995001429880905,1.07401499441697
X9.75,0.988906908290696,0.995001429880905,0.499686323713927
X9.90,0.708067482191759,0.895221882771079,0.543780687397709
X9.92.1,0.93785091426355,0.977590359783192,0.910083036773428
X9.92.2,0.0936927997456489,0.426822754396845,0.103668941979522
X9.92.3,0.219002539763871,0.564594324017496,0.262737034498515
X9.92.4,0.947559525802717,0.982950303272457,0.932356857523302
X9.93,0.803146784602143,0.927838920203681,0.705284974093264
X9.93.1,0.454087122331863,0.753423235510908,5.59464916708733
X9.93.2,0.784619874659509,0.919126138886854,0.936531822607772
X9.94,0.893337669371668,0.964309105565824,1.38531047265987
X9.94.1,0.0487399218009866,0.383555413282213,0.511125238397966
X9.94.2,0.307637621632835,0.645089122086909,0.982867448151488
X9.95,0.0112905309332035,0.347802034570957,0.756977243452125
X9.96,0.724333818999167,0.902072616244026,2
X9.98,0.0884333214716537,0.409360697780074,0.216345424191835
X9.98.1,0.131820862175641,0.479105196012428,0.189780367548185
X9.98.2,0.64413148793158,0.868058394118808,1.08268482490272
X9.98.3,0.637071379974448,0.868058394118808,3.57861635220126
X9.99,0.444534975019725,0.748870609838121,0.974899539921961
X9.99.1,0.291633197335138,0.644806798770015,0.853032928942808
X9.99.2,0.599057533452221,0.846987108544423,0.964353145532815
X10.04,0.200961345485331,0.553072433828755,0.901050304035379
X10.05.1,0.204400691513818,0.553424513815714,0.780933685049997
X10.05.2,0.269261861079538,0.618377670976562,4.32528908999497
X10.05.3,0.10055330963918,0.430953518302257,0.142253907321086
X10.05.4,0.341277083379669,0.672011388801168,0.801413427561838
X10.06,0.0657607832490637,0.400409991831297,0.643604324627914
X10.06.1,0.306004637918404,0.645089122086909,0.929541047188106
X10.06.2,0.623554764724729,0.865308625986848,1
X10.06.3,0.220704122116869,0.565554312924476,0.790410067259709
X10.06.4,0.493231827882041,0.784977086518368,2.31831017314409
X10.06.5,0.737703380165558,0.904022227576474,0.872788542544229
X10.07,0.186604547000844,0.544760676759805,1.3179111939281
X10.07.1,0.136423481255916,0.479431091270792,0.743539509282582
X10.07.2,0.535566037955453,0.804313931081589,0.90293453724605
X10.07.3,0.0973694114596131,0.429214728814882,0.794527755853723
X10.08,0.530010248803547,0.803714159705095,1.33872493777759
X10.08.1,0.272028570196316,0.621264188167184,1.664880314398
X10.08.2,0.132502340507016,0.479105196012428,1.10639324487334
X10.08.3,0.178206127981137,0.5290878489371,1.10982255134833
X10.08.4,0.914987030928055,0.970054653431727,0.749747048903879
X10.09,0.239635933043127,0.587824895584424,1.43651389932382
X10.09.1,0.749294767391826,0.904022227576474,1.15876185721418
X10.10,0.623289066077787,0.865308625986848,1.06184388757196
X10.10.1,0.258608318226607,0.611000143749636,1.08588957055215
X10.10.2,0.641012924638149,0.868058394118808,1.021829810901
X10.10.3,0.0349844917290787,0.376511759881422,0.565486954275381
X10.10.4,0.155579927278314,0.503587659348228,0.771821631878558
X10.10.5,0.284315772939749,0.633403458343446,1.03901215002641
X10.11,0.74334129101712,0.904022227576474,0.953594389246055
X10.11.1,0.200780648219677,0.553072433828755,0.884233267687605
X10.11.2,0.783465035490799,0.919023699669725,1.11331679073615
X10.12,0.101310505567487,0.430953518302257,0.638107752956636
X10.12.1,0.0587780972632983,0.389291859566922,1.57862870234004
X10.12.2,0.396212265160208,0.718186863795661,0.747733804996684
X10.14.1,0.952232001908856,0.984239800292347,1.04699017199017
X10.18,0.0525103650082574,0.389291859566922,0.00164458804523425
X10.21,0.257599754519656,0.611000143749636,0.737605804111245
X10.21.1,0.00655546631476284,0.327779441396848,0.170087976539589
X10.29,0.477573578531891,0.771465011474593,0.169428387925498
X10.29.1,0.154553895583188,0.503587659348228,0.978214070438302
X10.29.2,0.47233785341458,0.764939972919031,0.731829573934837
X10.30,0.364054767256733,0.686304280908138,0.84589831368074
X10.30.1,0.738408337350993,0.904022227576474,0.775249797461518
X10.30.2,0.142006648618319,0.480331442855323,1.44001016776818
X10.30.3,0.190110205385473,0.545238326744866,1.40525517938353
X10.30.4,0.907720172905893,0.967261223851453,2.72038263428992
X10.31.1,0.0707748445160792,0.409360697780074,0.697198456634793
X10.31.2,0.0964649122554881,0.429214728814882,0.993406434597251
X10.31.3,0.435197229518866,0.747084621692469,0.921294206170053
X10.34,0.247183299437905,0.597822530382125,0.283827414147344
X10.34.1,0.608223696345153,0.85485167835296,0.801115241635688
X10.34.2,0.343122916493663,0.672011388801168,0.509357934361911
X10.35,0.657345032480212,0.868058394118808,3.40065146579805
X10.35.1,0.696415551303975,0.886616585922315,0.981510498276402
X10.35.2,0.653067761123025,0.868058394118808,0.956839106459462
X10.35.3,0.743365138254504,0.904022227576474,1.42824858757062
X10.35.4,0.214692141448826,0.561853902089481,0.234266230998721
X10.35.5,0.634622554865698,0.868058394118808,0.993302670862584
X10.35.6,0.796053473482104,0.922479193362169,1.28605482717521
X10.35.7,0.142198084850123,0.480331442855323,0.852561669829222
X10.35.8,0.403127222535457,0.721606109361805,1
X10.35.9,0.0114204230574859,0.347802034570957,0.273253874914427
X10.35.10,0.765556615331404,0.910420229005993,0.895129806753855
X10.36,0.107344057851516,0.435958650047903,0.899700598802395
X10.36.1,0.441917614562902,0.748870609838121,0.961628817541112
X10.36.2,0.349673317780276,0.673531826865363,0.976987982613142
X10.36.3,0.93221685338481,0.976446120151243,1.11164456864261
X10.36.4,0.113518291939874,0.444269315273779,12.3338156096777
X10.37,0.954062422908761,0.984949335880627,0.889326556543838
X10.37.1,0.649586663517199,0.868058394118808,2.09579248366013
X10.37.2,0.497320108976524,0.785634358368787,0.891859393162051
X10.37.3,0.446568408115908,0.748870609838121,1.00131973605279
X10.37.4,0.162776767473429,0.509172839514691,0.00017068554028475
X10.38,0.16034343790049,0.509172839514691,0.732321214542549
X10.38.1,0.548302653447409,0.806989033535417,0.604986699129808
X10.39,0.0421439128385577,0.378884353424953,0.69847972972973
X10.39.1,0.498570874635334,0.785634358368787,0.571691184876601
X10.39.2,0.0780918873182441,0.409360697780074,0.732483308828846
X10.40,0.0567939609462092,0.389291859566922,0.75097192224622
X10.40.1,0.0106885664785368,0.347802034570957,0.229402569674787
X10.40.2,0.076490099968287,0.409360697780074,0.754777534646244
X10.41.1,0.897109864759844,0.964309105565824,0.955314009661836
X10.41.2,0.033604912889664,0.376511759881422,0.799765218849572
X10.41.3,0.308686955714856,0.645089122086909,1.21741654571843
X10.41.4,0.862874818093376,0.957413664892038,0.818237831176833
X10.41.5,0.260947260479557,0.612808957255955,1.09358914365934
X10.41.6,0.834665127247609,0.945587729684462,2
X10.41.7,0.139176262206988,0.480331442855323,0.759256179824022
X10.41.8,0.540149901885151,0.804313931081589,2
X10.41.9,0.0881899753424402,0.409360697780074,0.752689253041118
X10.41.10,0.890504166143847,0.964309105565824,0.983338725331608
X10.41.11,0.724889604195882,0.902072616244026,0.848469653430021
X10.41.12,0.0366287133106401,0.376511759881422,0.212219169225796
X10.42.1,0.672610227514269,0.869545654489168,0.871630066059632
X10.42.2,0.134439762996164,0.479105196012428,0.796551724137931
X10.42.3,0.917506279507547,0.970054653431727,1.08637747336377
X10.42.4,0.3746749623815,0.693477908343001,0.819605861546236
X10.42.5,0.166932912386046,0.515158557578443,0.653747761575851
X10.42.6,0.0991567908351185,0.430953518302257,2
X10.42.7,0.714698767152527,0.897019881222049,1.11549632667008
X10.42.8,0.417548049598517,0.733691572865965,0.756538410877106
X10.42.9,0.128411139868,0.474564820182398,0.421439432336543
X10.42.10,0.401019139694586,0.721606109361805,8.22711323763955
X10.42.11,0.211299471861218,0.561193603585597,1.33485714285714
X10.42.12,0.666579561017089,0.869545654489168,0.883996355906468
X10.42.13,0.0753694499283693,0.409360697780074,0.139979859013092
X10.42.14,0.963042436657943,0.987368350376815,0.888598326359833
X10.42.15,0.534721800833395,0.804313931081589,0.802963776070252
X10.43,0.0648407571682508,0.400409991831297,0.818802829049508
X10.43.1,0.208372935241034,0.558906844992305,0.946458923512748
X10.43.2,0.190170222452496,0.545238326744866,2.1415740978554
X10.43.3,0.073006275077048,0.409360697780074,0.177192019037159
X10.44,0.555564190945527,0.813504708170236,1.23397435897436
X10.44.1,0.041497408281175,0.378884353424953,1.1517478473204
X10.44.2,0.993428895073479,0.995001429880905,0.256313764843619
X10.44.3,0.358461401203022,0.679290749286683,1.0635723315875
X10.44.4,0.449380026372344,0.750531496747513,0.931972332281244
X10.44.5,0.915727665396131,0.970054653431727,0.971186440677966
X10.45,0.920260619258788,0.970054653431727,1.10150285300972
X10.45.1,0.416137087471832,0.733691572865965,0.5088962368131
X10.45.2,0.255529645472036,0.609448822026104,0.129579170451105
X10.45.3,0.730128546507689,0.902072616244026,1.01885310290652
X10.46.1,0.0389193340643979,0.376511759881422,1.26595326919301
X10.56.1,0.110724450579031,0.438753756489846,0.647328982354363
X10.58,0.993845795235283,0.995001429880905,0.932366456059736
X10.58.1,0.465544719586882,0.763580259076392,0.903645097485165
X10.59,0.194644372585025,0.547675832665707,0.701630049610206
X10.61,0.307423206251948,0.645089122086909,0.432674118658642
X10.65,0.792482635070885,0.921100694913746,1.10607142857143
X10.69,0.223071507385151,0.56656214707556,1.1531569664903
X10.72,0.534265964724844,0.804313931081589,0.858658346333854
X10.74.1,0.10143897734003,0.430953518302257,0.628674378911436
X10.77,0.0224606663758578,0.376511759881422,0.307851996580779
X10.77.1,0.0471938073127179,0.381756263235724,0.733967649857279
X10.77.2,0.657140739862962,0.868058394118808,3.64011097899326
X10.77.3,0.578084548951225,0.835118786320478,2.11485507246377
X10.77.4,0.0811841885576303,0.409360697780074,0.533168128097598
X10.77.5,0.64581298862207,0.868058394118808,1.322
X10.78.2,0.378898799329089,0.696222091271735,5.61673306772908
X10.78.3,0.0386428128481838,0.376511759881422,0.525795101055602
X10.78.4,0.0160428246399518,0.37332086527023,0.782608695652174
X10.78.5,0.111987055728383,0.440277876630766,0.896033969532481
X10.78.6,0.00837242268646982,0.347802034570957,1
X10.78.7,0.028293736354742,0.376511759881422,0.284297520661157
X10.78.8,0.295950378240624,0.645089122086909,2.8345418589321
X10.78.9,0.42655328584365,0.741944200225016,0.5
X10.78.10,0.814219983755961,0.932238571826971,4.46354166666667
X10.78.11,0.0121185377899288,0.347802034570957,0.628269484808454
X10.78.12,0.00586246829316879,0.327779441396848,0.72818939061815
X10.78.13,0.368042166448124,0.686876378171741,3.79366341131047
X10.78.14,0.643003421870153,0.868058394118808,0.816751981505945
X10.78.15,0.527619236372179,0.803714159705095,0.860003760812336
X10.78.16,0.00275675624781663,0.286205057136108,0.604933201927289
X10.79.1,0.106996400456143,0.435958650047903,0.87073986863304
X10.79.2,0.389008606909847,0.709611039299531,0.197179487179487
X10.79.3,0.0452259913905199,0.381756263235724,0.473393982058086
X10.79.4,0.227739863665899,0.571673535324604,0.933734939759036
X10.79.5,0.588331725212818,0.840055746945666,1
X10.79.6,0.174905474934708,0.524716424804125,0.0799398929498404
X10.79.7,0.752408997269964,0.904022227576474,0.499289166903611
X10.79.8,0.787794896343858,0.921100694913746,0.885819521178637
X10.79.9,0.10331339236785,0.431809858391838,0.840163573228985
X10.79.10,0.746585013278592,0.904022227576474,0.809097127222982
X10.79.11,0.0431516375057799,0.378884353424953,0.854789852328663
X10.79.12,0.0357411162322505,0.376511759881422,0.785346871226014
X10.79.13,0.0524734701513425,0.389291859566922,0.886020784445189
X10.79.14,0.333848797395305,0.666888354476909,0.883561643835616
X10.80,0.414182645863683,0.733691572865965,1.14866923559459
X10.80.1,0.985585591514094,0.995001429880905,1.04266235591791
X10.80.2,0.0612207204606087,0.400409991831297,0.880052890064224
X10.80.3,0.667970611485744,0.869545654489168,0.923792428198433
X10.81,0.808222055926552,0.927838920203681,0.638577502899111
X10.81.1,0.920214023981606,0.970054653431727,1
X10.81.2,0.486924183139448,0.78135567072459,1.16130746744619
X10.81.3,0.64859429805438,0.868058394118808,0.700575994054255
X10.81.4,0.0883247818575426,0.409360697780074,0.956157847393328
X10.82,0.861085384602285,0.957413664892038,1.04126351735913
X10.82.1,0.0361207900488293,0.376511759881422,0.488315046536135
X10.82.2,0.792378418214201,0.921100694913746,1.12831241283124
X10.82.3,0.110281831272104,0.438753756489846,1.20680406549972
X10.82.4,0.0345857577449155,0.376511759881422,1.7329311763093
X10.82.5,0.273938394478073,0.622663321974599,0.949690688679905
X10.82.6,0.308968853143683,0.645089122086909,0.308584285219799
X10.82.7,0.142258441263772,0.480331442855323,1.14434515498464
X10.82.8,0.748365928639672,0.904022227576474,1.08146639511202
X10.83,0.225909705042452,0.56873759076477,0.916924747833194
X10.83.1,0.1087477669399,0.438753756489846,1.04758956214065
X10.83.2,0.440951383908727,0.748870609838121,0.912609760468311
X10.83.3,0.314301176913522,0.64585516306096,0.1797229791099
X10.83.4,0.700658076249671,0.889633486357253,1.00177338653493
X10.83.5,0.313101548467394,0.64585516306096,0.925224708357239
X10.83.6,0.71380940465806,0.897019881222049,0.976406979601868
X10.87.1,0.705427925366852,0.893196240795382,1.11935028248588
X10.97,0.80765797678666,0.927838920203681,0.969774471053243
X11.16.1,0.11573322072305,0.450888249061295,0.599265830529214
X11.16.2,0.109200152002041,0.438753756489846,0.58716577540107
X11.17.1,0.38168514361893,0.699214699267869,0.756974581525109
X11.17.2,0.0149637640115049,0.37332086527023,0.592400690846287
X11.17.3,0.186597006742043,0.544760676759805,0.249142937102078
X11.30,0.865612519303584,0.957418668258033,0.829519450800915
X12.32,0.0828007842970436,0.409360697780074,1
X12.42,0.902218403530676,0.967261223851453,1
X2.01,0.178050273946576,0.5290878489371,0.852160815664465
X1.46,0.105900675554093,0.435958650047903,0.914483507533596
X4.79.5,0.102883736117523,0.431809858391838,0.965721572157216
X5.46.2,0.015998834274516,0.37332086527023,0.853530838973311
X4.81.11,0.730024687341432,0.902072616244026,1.14145251396648
X4.81.12,0.93773753696128,0.977590359783192,0.948966158135213
X4.70.2,0.850473562382152,0.954762508624877,0.855368026254102
X5.34.4,0.0718221407897032,0.409360697780074,0.711642520509688
X4.65,0.173911334640821,0.524716424804125,0.87542928504527
X5.02.2,0.850525951353404,0.954762508624877,1.1535485297369
X5.12,0.904192208332175,0.967261223851453,0.756773304760447
X4.68.1,0.0547847964032505,0.389291859566922,0.778609946075494
X4.78.6,0.773265348161563,0.913280472931557,0.908803611738149
X4.82.4,0.0254178196763454,0.376511759881422,0.87124824684432
X5.92,0.00675596424558522,0.327779441396848,0.842719352831363
X5.61,0.253424962434214,0.606108035155162,0.855539663329299
X4.98.3,0.289298550516584,0.641974360811286,0.886959603118356
X4.98.4,0.586923443152612,0.839437017532223,0.963465703971119
X4.80.6,0.14468679374777,0.482850114018719,0.223698336017177
X10.30.5,0.00556248671288267,0.327779441396848,0.582921074663216
X9.29,0.423060456344773,0.737875655371069,0.491406029867568
X9.25,0.0378578577700679,0.376511759881422,1.59402869329197
X10.10.6,0.0659083563227723,0.400409991831297,0.518598217030433
X10.09.2,0.365869529543363,0.686304280908138,0.9044357469015
X10.47,0.308453710483844,0.645089122086909,1.16717261593217
X10.59.1,0.24364103165037,0.590915290847798,0.629708531035151
X10.43.4,0.641016313167964,0.868058394118808,0.925339366515837
X9.94.3,0.416297517371575,0.733691572865965,1.08697850821745
